epsiode,reward
413,9.05151406242486
414,-11.14257998926168
415,9.52210248138614
416,-11.705414069212766
417,-15.508800062364358
418,-12.211498303768668
419,-11.823921772438004
420,9.023487452829979
421,-21.045034217228032
422,6.897864920240511
423,-17.645511453209348
424,-11.22799600798394
425,-15.369957630560215
426,9.215757168134052
427,-28.881729976492316
428,-12.205567581941763
429,-12.089539614964448
430,-12.237810232632599
431,-16.194648929449265
432,-12.855239371792154
433,-5.010021440149895
434,10.0
435,-11.330686579982753
436,-11.05721996770802
437,9.617764113533086
438,-11.095397518198775
439,-13.674887028788579
440,-11.79930422320399
441,-12.617191460753645
442,-10.78130026321321
443,-7.237938399350422
444,-11.228346793995376
445,-12.120912955418868
446,-10.746953954344413
447,-36.450447733379455
448,9.944516465471768
449,8.509889373755392
450,-11.215680290357028
451,-16.797096959042904
452,-10.890144705796935
453,-13.890966417093697
454,-11.062065471923223
455,-21.680868881122244
456,-0.681087677768476
457,-15.51039129470597
458,-12.15746702470443
459,-10.795318741643785
460,-11.205262289093966
461,9.065321503201353
462,-9.172659265150084
463,8.725876947617145
464,-12.203764235142888
465,-20.290645121753453
466,9.893891971258027
467,-13.315847353341496
468,-11.34701133619216
469,-4.853019114277284
470,-11.868691349127571
471,-12.012540861945997
472,-14.990152353022605
473,-1.058953599227217
474,-10.668732861359288
475,-18.73133860819997
476,-11.831236481658303
477,9.30977542639826
478,-11.226162359799055
479,-14.480991061082703
480,9.27146654671727
481,-13.677252485775192
482,-11.373782414060647
483,-13.184134140399737
484,-11.337575264749013
485,-12.053001115197343
486,-13.044696387169608
487,-13.322441655781319
488,-11.07758106177481
489,7.764146589127068
490,5.58942634538797
491,-12.71950861145626
492,-0.022340315413354735
493,-12.513804760296267
494,7.992998481108808
495,-13.633433518048633
496,-11.257062428571704
497,-35.873484093491044
498,8.87937084742828
499,-17.710322740708513
500,-11.51119068732163
501,-4.71442146427765
502,-1.2226309663009218
503,-13.548109427190862
504,-11.702076481089142
505,-16.124636818881534
506,-11.549202456084414
507,-12.659849933046628
508,9.50985196797607
509,-17.409826685344495
510,-14.144257121105758
511,-5.009639667503792
512,-11.402626449903511
513,-15.7432726660348
514,-11.570182416498477
515,-17.224145018010823
516,-5.3176507609726205
517,-10.99809017357724
518,9.077026223173085
519,-12.308581641599172
520,7.74974009881094
521,8.778968564857783
522,-11.437526004456142
