episode,reward,opponent
549,-16.38642713519724,prev_self
550,0.0,agent2
551,9.482730063017915,agent3
552,-13.07553423909698,agent_trained_vs_attack_bot
553,-8.65242114685275,def_bot
554,-6.18093185017482,agent_trained_vs_defense_bot
555,-14.068195855416704,agent3
556,-10.48862257703661,def_bot
557,-16.058796909114584,agent_trained_vs_strong_bot
558,-12.814765096455023,agent4
559,-0.8495558925749671,agent_trained_vs_defense_bot
560,-14.95825834133106,agent_trained_vs_strong_bot
561,8.269823517694352,atk_bot
562,-11.573023900757429,agent_trained_vs_league1
563,-10.993260279203502,agent_trained_vs_league2
564,-15.029985283193572,agent_trained_vs_league1
565,-10.966664757657307,agent_trained_vs_league1
566,-15.454031335003735,agent_trained_vs_league1
567,-6.526149874117667,agent3
568,-13.414431996148444,strong_bot
569,-13.429389742664664,agent3
570,-17.207253701526437,agent_trained_vs_attack_bot
571,-13.856839018942832,agent4
572,8.786985825780274,agent3
573,9.290868284575307,agent4
574,-12.422019697840765,agent_trained_vs_league2
575,-24.29580087739111,agent5_shit_agent
576,-13.10220471620914,agent3
577,7.836183938937178,prev_self
578,-31.786632447740146,atk_bot
579,-11.085463128464829,agent_trained_vs_attack_bot
580,-25.03838849351001,weak_bot
581,-11.382776557221664,agent2
582,-10.869046019452059,prev_self
583,-14.076597122050813,agent_trained_vs_attack_bot
584,-12.134792757777303,strong_bot
585,-10.88538168645532,agent_trained_vs_league2
586,-11.505140447168008,weak_bot
587,-6.034166465144097,def_bot
588,-6.483319962075301,def_bot
589,-5.897883273427189,weak_bot
590,-13.8799163189148,agent_trained_vs_strong_bot
591,-12.272717212244133,weak_bot
592,-14.026453808954473,agent_trained_vs_defense_bot
593,9.263815572123153,agent_trained_vs_defense_bot
594,-11.329668298027421,agent_trained_vs_defense_bot
595,9.355487852392322,agent3
596,-25.813742703527733,strong_bot
597,2.6450506427095393,atk_bot
598,-12.497525213751521,agent_trained_vs_league1
599,-2.824375584085071,prev_self
600,-12.362513439421875,atk_bot
601,9.193246984153763,agent_trained_vs_defense_bot
602,9.207958988087537,agent_trained_vs_league1
603,-1.2374209223674675,agent_trained_vs_defense_bot
604,-7.6478117467097055,atk_bot
605,9.481866179600507,agent_trained_vs_league1
606,-16.530916114744638,agent_trained_vs_strong_bot
607,-17.20458727879206,prev_self
608,-12.058132238914565,agent4
609,-12.133653581237997,agent4
610,-4.174654046971714,def_bot
611,-7.522215918767242,agent_trained_vs_defense_bot
612,-19.88454143594989,agent4
613,-14.64683111257166,agent3
614,9.51001441689062,weak_bot
615,-12.927544130414264,strong_bot
616,9.537405832336312,agent3
617,-10.79346836865226,agent_trained_vs_league2
618,-11.388192276140906,weak_bot
619,-12.756524147179281,agent3
620,-8.183957215736257,weak_bot
621,-12.845903860252221,def_bot
622,0.0,agent_trained_vs_attack_bot
623,-27.391604252742336,agent3
624,-11.903568577934205,weak_bot
625,-12.108815997002406,agent4
626,-12.075994938250442,agent2
627,-11.697373127469008,agent_trained_vs_attack_bot
628,-30.162248651338416,strong_bot
629,-7.64132367078075,strong_bot
630,-12.400121427682887,agent_trained_vs_attack_bot
631,-10.857270592838667,agent_trained_vs_league2
632,-14.054328833952468,agent_trained_vs_strong_bot
633,-10.590883206503065,agent_trained_vs_league1
634,9.668153594592342,strong_bot
635,0.6582886354313455,agent_trained_vs_defense_bot
636,-11.610585372798445,agent_trained_vs_league2
637,-13.066519021860568,agent_trained_vs_strong_bot
638,0.0,agent_trained_vs_defense_bot
639,-12.062196388794863,def_bot
640,-12.869067592468694,agent_trained_vs_attack_bot
641,7.476617307799705,strong_bot
642,0.0,agent_trained_vs_strong_bot
643,-16.84684182185067,def_bot
644,-13.339338900975001,agent2
645,-11.18275103030854,agent2
646,-18.663544949858593,weak_bot
647,-13.198993344872008,agent_trained_vs_attack_bot
648,-12.656014859025241,agent_trained_vs_league1
649,6.8775845690052915,agent_trained_vs_league2
650,-12.165677256812272,agent_trained_vs_league2
651,9.141479318378718,agent5_shit_agent
652,-11.2976929974421,atk_bot
653,-17.765346606144686,agent_trained_vs_strong_bot
654,-12.532664190744033,agent_trained_vs_league1
655,8.192277990525156,def_bot
656,-17.55026443811078,agent3
657,-11.04870322956145,weak_bot
658,7.213319253388666,agent4
659,-12.348004487825165,agent_trained_vs_league1
660,-13.302727023920252,weak_bot
661,-12.45991305651495,agent_trained_vs_league1
662,-11.544353453372425,agent4
663,-1.4102875805205286,agent5_shit_agent
664,-10.844473881938077,agent_trained_vs_league2
665,-11.137047202685016,weak_bot
666,-18.26060585088763,agent3
667,0.0,agent_trained_vs_strong_bot
668,-19.62278212171749,weak_bot
669,-8.019165712660444,def_bot
670,-34.896960745085515,agent3
671,-10.795562069069083,agent_trained_vs_league1
672,-12.060283536475286,weak_bot
673,-7.624045166916015,agent_trained_vs_strong_bot
674,-10.828714733304135,agent_trained_vs_league2
675,7.272697920199185,agent_trained_vs_strong_bot
676,-5.772221777832293,agent_trained_vs_defense_bot
677,-17.095990345997468,agent3
678,-11.013138830719361,agent_trained_vs_league2
679,9.395719983643035,agent_trained_vs_league1
680,-10.593822242665809,agent_trained_vs_league2
681,9.288471201838282,agent_trained_vs_league2
682,0.0,agent_trained_vs_strong_bot
683,-17.961212576126584,weak_bot
684,6.459302970975855,agent_trained_vs_defense_bot
685,-18.69712239076145,def_bot
686,-14.010289493649994,agent_trained_vs_league2
687,8.146349179709995,agent_trained_vs_defense_bot
688,-11.039127478999196,agent_trained_vs_league1
689,-17.019087984883413,agent4
690,-12.257863510910438,agent2
691,4.995514216580874,agent3
692,0.0,agent_trained_vs_attack_bot
693,-14.774290055603945,agent2
694,0.0,agent_trained_vs_defense_bot
695,-11.12026219905842,weak_bot
696,-16.656866611568898,agent_trained_vs_league2
697,-13.051398210391847,agent_trained_vs_league1
698,-13.239214989919766,strong_bot
699,-8.355813996230957,agent_trained_vs_attack_bot
700,-10.913706657287989,agent_trained_vs_league1
701,8.133515073364913,weak_bot
702,8.836723487073566,weak_bot
703,9.187047055630527,prev_self
704,-17.01669519116335,strong_bot
705,0.0,agent5_shit_agent
706,7.850827550938787,agent_trained_vs_defense_bot
707,-11.569858128947676,agent4
708,-51.06391892136042,agent4
709,-10.846184802631223,agent_trained_vs_league1
710,-18.433030855729353,atk_bot
711,-8.7136238358789,atk_bot
712,-11.713503494097967,strong_bot
713,-12.879082239371545,agent_trained_vs_strong_bot
714,-13.076981270839855,atk_bot
715,-11.621396083381786,agent4
716,-13.541164270115532,agent2
717,6.384438240670309,agent_trained_vs_strong_bot
718,-7.652424228188219,agent4
719,-14.66932713585091,agent_trained_vs_strong_bot
720,9.699053756255893,prev_self
721,-4.86608028512832,def_bot
722,0.0,agent_trained_vs_attack_bot
723,7.654218046433549,agent4
724,-12.571686971093044,atk_bot
725,0.0,agent_trained_vs_strong_bot
726,-20.572972948121656,agent_trained_vs_league2
727,-15.708577517956655,def_bot
728,-11.282830417971752,weak_bot
729,-10.869287427630987,def_bot
730,-13.437458167252899,strong_bot
731,-11.581426894400812,agent3
732,-14.045173465477703,agent_trained_vs_league2
733,-12.154586280078485,agent_trained_vs_league1
734,9.54138120987452,agent_trained_vs_league2
735,-11.91838500069767,agent_trained_vs_league2
736,-12.69045443091003,strong_bot
737,9.487564238584834,agent_trained_vs_league2
738,-8.930901566923051,def_bot
739,-12.088201220258219,agent4
740,-13.554849861662122,weak_bot
741,-8.432972496677221,def_bot
742,-3.2085327348522283,agent_trained_vs_strong_bot
743,-12.084013064484045,weak_bot
